syllabus_id,year,course_title,subtitle,departments,grade,campus,term_schedule,credits,note,extraction_time,created_at
C1SEM40030,2025,社会学演習ⅡＡ,研究の総括と卒業論文の作成,社会学部,4年次,深草,前期　木４(C212),2,,2025-06-02 00:20:37,2025-06-01 15:20:37
C1SEM40090,2025,社会学演習ⅡＡ,研究の総括と卒業論文の作成,社会学部,4年次,深草,前期　木４(C213),2,,2025-06-02 00:20:38,2025-06-01 15:20:43
C1SEM40070,2025,社会学演習ⅡＡ,研究の総括と卒業論文の作成,社会学部,4年次,深草,前期　火４(C222),2,,2025-06-02 00:20:37,2025-06-01 15:20:43
C1SEM40130,2025,,研究の総括と卒業論文の作成,社会学部,4年次,深草,前期　木４(C216),2,,2025-06-02 00:20:41,2025-06-01 15:20:44
C1SEM40110,2025,社会学演習ⅡＡ,研究の総括と卒業論文の作成,社会学部,4年次,深草,前期　木４(C214),2,,2025-06-02 00:20:42,2025-06-01 15:20:44
C1SEM40140,2025,社会学演習ⅡＡ,研究の総括と卒業論文の作成,社会学部,4年次,深草,前期　木４(C217),2,,2025-06-02 00:20:43,2025-06-01 15:20:44
C1SEM40210,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　金２(C303),2,,2025-06-02 00:21:16,2025-06-01 15:21:19
C1SEM40220,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　木４(C318),2,,2025-06-02 00:21:19,2025-06-01 15:21:20
C1SEM40230,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　木４(C319),2,,2025-06-02 00:21:19,2025-06-01 15:21:20
C1SEM40300,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　金４(C306),2,,2025-06-02 00:21:27,2025-06-01 15:21:28
C1SEM40290,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　木４(C320),2,,2025-06-02 00:21:28,2025-06-01 15:21:28
C1SEM40270,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　火４(C323),2,,2025-06-02 00:21:27,2025-06-01 15:21:28
C1SEM40250,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　月４(C309),2,,2025-06-02 00:21:27,2025-06-01 15:21:28
C1SEM40310,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　木４(C321),2,,2025-06-02 00:21:31,2025-06-01 15:21:36
C1SEM40320,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　金３(C301),2,,2025-06-02 00:21:58,2025-06-01 15:21:58
C1WR2A0050,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　火４(C202),1,,2025-06-02 00:22:26,2025-06-01 15:22:27
C1SEM40330,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　木４(C322),2,,2025-06-02 00:22:27,2025-06-01 15:22:27
C1WR2A0070,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　火４(C203),1,,2025-06-02 00:22:26,2025-06-01 15:22:27
C1WR2A0010,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　火３(C201),1,,2025-06-02 00:22:26,2025-06-01 15:22:27
C1WR2A0060,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　火３(C204),1,,2025-06-02 00:22:26,2025-06-01 15:22:27
C1WR1A0210,2025,ライティング実習ⅠA,インターネット、ワードプロセッサ、およびプレゼンテーションの基礎,社会学部,1年次～4年次,深草,後期　火５(C301),1,,2025-06-02 00:22:26,2025-06-01 15:22:27
C1WR2A0020,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　火３(C202),1,,2025-06-02 00:22:26,2025-06-01 15:22:27
C1SEM40340,2025,社会学演習ⅡＢ,研究の総括と卒業論文の作成,社会学部,4年次,深草,後期　木４(C323),2,,2025-06-02 00:22:26,2025-06-01 15:22:27
C1WR2A0080,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　火４(C204),1,,2025-06-02 00:23:07,2025-06-01 15:23:13
C1WR2A0140,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　木４(C202),1,,2025-06-02 00:23:12,2025-06-01 15:23:13
C1WR2A0090,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　木３(C201),1,,2025-06-02 00:23:11,2025-06-01 15:23:13
C1WR2A0120,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　木３(C204),1,,2025-06-02 00:23:12,2025-06-01 15:23:13
C1WR2A0130,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　木４(C201),1,,2025-06-02 00:23:12,2025-06-01 15:23:13
C1WR2A0100,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　木３(C202),1,,2025-06-02 00:23:12,2025-06-01 15:23:13
C1WR2A0110,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　木３(C203),1,,2025-06-02 00:23:12,2025-06-01 15:23:13
C1WR2A0150,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　木４(C203),1,,2025-06-02 00:23:21,2025-06-01 15:23:22
C1WR2A0160,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,前期　木４(C204),1,,2025-06-02 00:23:55,2025-06-01 15:23:58
C1WR2A0210,2025,ライティング実習ⅡA,論文・レポートの書き方を学ぶ,社会学部,2年次～4年次,深草,後期　木５(C301),1,,2025-06-02 00:23:56,2025-06-01 15:23:59
C1WR2B0020,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　火３(C306),1,,2025-06-02 00:23:57,2025-06-01 15:24:00
C1WR2B0070,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　火４(C307),1,,2025-06-02 00:24:00,2025-06-01 15:24:04
C1WR2B0080,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　火４(C308),1,,2025-06-02 00:24:00,2025-06-01 15:24:04
C1WR2B0050,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　火４(C306),1,,2025-06-02 00:24:01,2025-06-01 15:24:04
C1WR2B0100,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　木３(C306),1,,2025-06-02 00:24:01,2025-06-01 15:24:05
C1WR2B0120,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　木３(C308),1,,2025-06-02 00:24:07,2025-06-01 15:24:09
C1WR2B0130,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　木４(C305),1,,2025-06-02 00:24:41,2025-06-01 15:24:42
C1WR2B0150,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　木４(C307),1,,2025-06-02 00:25:12,2025-06-01 15:25:13
C200000700,2025,健康とライフスタイル,,社会学部,3年次～4年次,深草,前期　木３(C258),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）
社会、現代福祉３年次配当",2025-06-02 00:25:12,2025-06-01 15:25:13
C1WR2B0160,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　木４(C308),1,,2025-06-02 00:25:12,2025-06-01 15:25:13
C1WR2B0210,2025,,,,,,,1,,2025-06-02 00:25:10,2025-06-01 15:25:13
C1WR2B0140,2025,ライティング実習ⅡB,学術論文を書くための技能を身につける,社会学部,2年次～4年次,深草,後期　木４(C306),1,,2025-06-02 00:25:12,2025-06-01 15:25:13
C200000600,2025,健康とライフスタイル,,社会学部,1年次～4年次,深草,前期　木３(C257),2,ＣＭ、１年次配当,2025-06-02 00:25:12,2025-06-01 15:25:13
C200000200,2025,寺院活動論,現代社会の中の寺院活動、その理念と歴史,社会学部,2年次～4年次,深草,前期　火１(C218),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:25:12,2025-06-01 15:25:13
C200000400,2025,アウトドアスポーツ演習Ｂ,,社会学部,2年次～4年次,深草,後期　集中(C387),2,,2025-06-02 00:25:15,2025-06-01 15:25:21
C200000800,2025,ニュースライティング演習,ニュース・ライティングに挑もう　　速く、やさしく、的確に,社会学部,3年次～4年次,深草,後期　水２(C316),2,,2025-06-02 00:25:56,2025-06-01 15:26:01
C200000900,2025,メディア特論Ａ,メディアを通して現代社会の課題を知る。情報を選別し、「真実」を見極めるリテラシーを養う。,社会学部,2年次～4年次,深草,前期　水２(C214),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:26:01,2025-06-01 15:26:06
C200001000,2025,リーディングとライティングⅠ,社会とつながる文章を読もう。そして、的確に表現しよう。,社会学部,1年次～4年次,深草,前期　水３(C211),2,,2025-06-02 00:26:01,2025-06-01 15:26:06
C200001100,2025,リーディングとライティングⅠ,社会とつながる文章を読もう。そして、的確に表現しよう。,社会学部,1年次～4年次,深草,前期　水４(C206),2,,2025-06-02 00:26:01,2025-06-01 15:26:06
C200001200,2025,リーディングとライティングⅡ,アカデミック・ライティング　ー論文を書く知識を広げ、論理的な文を書くー,社会学部,1年次～4年次,深草,後期　水３(C313),2,,2025-06-02 00:26:02,2025-06-01 15:26:06
C200001400,2025,レクリエーション実技Ａ,レクリエーションの技能を身につける,社会学部,2年次～4年次,深草,後期　水２(C320),1,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:26:07,2025-06-01 15:26:12
C200001300,2025,クラブ活動演習Ａ,スポーツのクラブ活動の運営方法について学ぶ,社会学部,1年次～4年次,深草,前期　水２(C226),2,,2025-06-02 00:26:08,2025-06-01 15:26:12
C200001201,2025,文章表現の技術（発展）,アカデミック・ライティング　ー論文を書く知識を広げ、論理的な文を書くー,社会学部,1年次～4年次,深草,後期　水３(C314),2,,2025-06-02 00:26:08,2025-06-01 15:26:12
C200001500,2025,,,,,,,,,2025-06-02 00:26:41,2025-06-01 15:26:42
C200001900,2025,レクリエーション演習,海洋型レクリエーションの技法を学ぶ,社会学部,3年次～4年次,深草,サ集　集中(C089),2,,2025-06-02 00:26:52,2025-06-01 15:26:55
C200001600,2025,アウトドアスポーツ演習Ａ,アウトドアスポーツの技能を身につける,社会学部,2年次～4年次,深草,サ集　集中(C086),2,,2025-06-02 00:26:52,2025-06-01 15:26:55
C200001700,2025,クラブ活動演習Ｂ,,社会学部,1年次～4年次,深草,後期　集中(C384),2,,2025-06-02 00:26:52,2025-06-01 15:26:56
C200001800,2025,レクリエーション運営,「楽しい」をつくる方法を学ぶ,社会学部,2年次～4年次,深草,前期　木３(C259),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:26:52,2025-06-01 15:26:56
C200002100,2025,レクリエーション実技Ｂ,レクリエーションの技法を学ぶ,社会学部,3年次～4年次,深草,前期　木１(C203),1,,2025-06-02 00:26:57,2025-06-01 15:27:01
C200001901,2025,レクリエーション演習,海洋型レクリエーションの技法を学ぶ,社会学部,3年次～4年次,その他,サ集　集中(C088),2,,2025-06-02 00:26:57,2025-06-01 15:27:01
C200002000,2025,レクリエーション実技Ａ,レクリエーションの技能を身につける,社会学部,2年次～4年次,深草,後期　木１(C302),1,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:26:57,2025-06-01 15:27:01
C200002200,2025,宗教学概論,宗教を学問的に分析する,社会学部,2年次～4年次,深草,通年　木３(C125),4,,2025-06-02 00:27:25,2025-06-01 15:27:25
C200003100,2025,,,,,,,,,2025-06-02 00:27:56,2025-06-01 15:27:58
C200003000,2025,,,,,,,,,2025-06-02 00:27:56,2025-06-01 15:27:58
C200002700,2025,ファシリテーション技法,,社会学部,2年次～4年次,深草,後期　水３(C315),2,,2025-06-02 00:27:55,2025-06-01 15:27:58
C200003700,2025,ビデオ制作演習Ⅱ,映像制作を発展的に学ぶ,社会学部,2年次～4年次,深草,後期　金１(C306),2,,2025-06-02 00:27:56,2025-06-01 15:27:58
C200003500,2025,地域社会とメディア,対話のプラットフォームをつくる,社会学部,2年次～4年次,深草,前期　火４(C237),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:27:57,2025-06-01 15:27:58
C200002400,2025,日本の宗教論,,社会学部,2年次～4年次,深草,前期　火４(C235),2,,2025-06-02 00:27:57,2025-06-01 15:27:58
C200003600,2025,ビデオ制作演習Ⅰ,映像制作の基本を学ぶ,社会学部,2年次～4年次,深草,前期　金１(C205),2,,2025-06-02 00:27:57,2025-06-01 15:27:58
C200002300,2025,,近代日本の宗教の諸相,社会学部,2年次～4年次,深草,前期　金１(C204),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:27:57,2025-06-01 15:27:58
C200003800,2025,メディア表現技法Ⅰ,メディアの本質を学ぶ,社会学部,2年次～4年次,深草,前期　木４(C246),2,,2025-06-02 00:28:38,2025-06-01 15:28:39
C200004000,2025,キャリアプランニング論,自分軸を考える,社会学部,3年次～4年次,深草,前期　木２(C213),2,"キャリア形成科目：進路選択支援科目（進路選択を支援する教育）です。
学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:28:41,2025-06-01 15:28:48
C200004300,2025,スポーツマネジメント演習,FIFAワールドカップのビジネス,社会学部,3年次～4年次,深草,前期　金２(C207),2,,2025-06-02 00:28:47,2025-06-01 15:28:48
C200004200,2025,クラブ活動演習Ｂ,,社会学部,1年次～4年次,深草,後期　集中(C385),2,,2025-06-02 00:28:47,2025-06-01 15:28:49
C200004400,2025,スポーツマネジメント論,スポーツ組織をマネジメントする,社会学部,3年次～4年次,深草,前期　水２(C212),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:28:48,2025-06-01 15:28:49
C200004600,2025,デジタルメディア論Ⅰ,「高度情報化」から理解する現代社会,社会学部,2年次～4年次,深草,前期　水２(C215),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:28:47,2025-06-01 15:28:49
C200004100,2025,キャリアプランニング論,自分軸を考える,社会学部,3年次～4年次,深草,前期　木３(C226),2,"キャリア形成科目：進路選択支援科目（進路選択を支援する教育）です。
学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:28:47,2025-06-01 15:28:49
C200004700,2025,デジタルメディア論Ⅱ,高度情報社会を批判的に読み解く,社会学部,3年次～4年次,深草,後期　水２(C317),2,,2025-06-02 00:28:47,2025-06-01 15:28:49
C200004701,2025,デジタルメディア論Ⅱ,高度情報社会を批判的に読み解く,社会学部,2年次～4年次,深草,後期　水２(C318),2,,2025-06-02 00:29:27,2025-06-01 15:29:31
C200005100,2025,リスクマネジメント,現代社会におけるリスクマネジメント：理論と実践,社会学部,2年次～4年次,深草,前期　水４(C204),2,,2025-06-02 00:29:31,2025-06-01 15:29:36
C200005000,2025,報道写真入門,,社会学部,2年次～4年次,深草,後期　木４(C348),2,,2025-06-02 00:29:31,2025-06-01 15:29:36
C200005300,2025,世界とメディア,世界の動きを解読する。グローバルなメディア・リテラシーを習得する,社会学部,3年次～4年次,深草,前期　水３(C210),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:29:34,2025-06-01 15:29:37
C200005500,2025,メンタルトレーニング,応用スポーツ心理学、コーチング,社会学部,2年次～4年次,深草,後期　火４(C339),2,,2025-06-02 00:29:36,2025-06-01 15:29:40
C200005400,2025,仏教福祉活動論,地域社会における仏教の役割,社会学部,3年次～4年次,深草,前期　火２(C213),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:29:37,2025-06-01 15:29:41
C200005800,2025,コミュニティマネジメント入門,社会学の基礎を学ぶ,社会学部,1年次～4年次,深草,前期　水２(C211),2,,2025-06-02 00:29:38,2025-06-01 15:29:41
C200005900,2025,まちづくり論,,社会学部,2年次～4年次,深草,後期　火４(C338),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:29:42,2025-06-01 15:29:45
C200006000,2025,語りから未来を紡ぐ,,社会学部,1年次～4年次,深草,後期　月５(C307),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:30:12,2025-06-01 15:30:12
C200006300,2025,,,,,,,,,2025-06-02 00:30:41,2025-06-01 15:30:42
C200007400,2025,ジャーナリズム論Ⅰ,ジャーナリズムとは何か,社会学部,2年次～4年次,深草,前期　火２(C214),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:30:41,2025-06-01 15:30:42
C200007200,2025,ジャーナリズム史,日中韓の近代と新聞,社会学部,1年次～4年次,深草,前期　水２(C223),2,ＣＭ１年次配当,2025-06-02 00:30:41,2025-06-01 15:30:42
C200007500,2025,ジャーナリズム論Ⅱ,日中韓メディアを比較する,社会学部,2年次～4年次,深草,後期　火２(C315),2,,2025-06-02 00:30:41,2025-06-01 15:30:42
C200006401,2025,報道論Ⅱ,報道の役割や意味について理解を深める,社会学部,3年次～4年次,深草,後期　水２(C330),2,"学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）
社会、現代福祉、３年次配当",2025-06-02 00:30:41,2025-06-01 15:30:42
C200006200,2025,報道論Ⅰ,ニュースがどのように伝えられるかを学ぶ,社会学部,2年次～4年次,深草,前期　水２(C227),2,ＣＭ２年次配当,2025-06-02 00:30:41,2025-06-01 15:30:42
C200006100,2025,質的調査法,,社会学部,2年次～4年次,深草,前期　火３(C210),2,,2025-06-02 00:30:41,2025-06-01 15:30:42
C200006400,2025,報道論Ⅱ,報道の役割や意味について理解を深める,社会学部,2年次～4年次,深草,後期　水２(C329),2,,2025-06-02 00:30:41,2025-06-01 15:30:42
C200007700,2025,キャリアデザイン論,willから始める大学生活,社会学部,1年次～4年次,深草,前期　火２(C211),2,"キャリア啓発科目：進路動機付け科目（キャリア意識を醸成する教育）です。
学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:31:17,2025-06-01 15:31:18
C200007800,2025,プロジェクトマネジメント,自分で創る大学生活,社会学部,1年次～4年次,深草,後期　水２(C319),2,"キャリア形成科目：進路選択支援科目（進路選択を支援する教育）です。
学部共通講義（コミュニティマネジメント学科提供）
卒業要件単位に含まれるのは上限１６単位まで（社会学科・現代福祉学科）",2025-06-02 00:31:24,2025-06-01 15:31:28
C200090500,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C315),4,,2025-06-02 00:31:28,2025-06-01 15:31:30
C200090100,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C312),4,,2025-06-02 00:31:28,2025-06-01 15:31:30
C200090600,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C316),4,,2025-06-02 00:31:28,2025-06-01 15:31:32
C200090700,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C317),4,,2025-06-02 00:31:28,2025-06-01 15:31:32
C200090200,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C313),4,,2025-06-02 00:31:29,2025-06-01 15:31:32
C200090900,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C318),4,,2025-06-02 00:31:32,2025-06-01 15:31:34
C200091000,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C119),4,,2025-06-02 00:32:01,2025-06-01 15:32:01
C200091100,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C320),4,,2025-06-02 00:32:11,2025-06-01 15:32:15
C200091400,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C322),4,,2025-06-02 00:32:12,2025-06-01 15:32:15
C200091200,2025,卒業研究,コミュニティマネジメント学科における総仕上げ,社会学部,4年次,深草,後期　集中(C321),4,,2025-06-02 00:32:11,2025-06-01 15:32:15
C200094010,2025,社会教育実習,「社会をつくる学び」の創造：若者支援・若者参加の視点から,社会学部,3年次～4年次,深草,後期　火２(C316),2,社会教育主事課程科目,2025-06-02 00:32:15,2025-06-01 15:32:16
C200092000,2025,地域発展学,どうすれば絶対貧困から脱出できるのか,社会学部,3年次～4年次,深草,後期　水２(C321),2,２０２０年度以降入学生用,2025-06-02 00:32:16,2025-06-01 15:32:20
C200094000,2025,社会教育経営論,生と死と向き合う学び,社会学部,3年次～4年次,深草,通年　水４(C108),4,社会教育主事課程科目,2025-06-02 00:32:16,2025-06-01 15:32:20
C200093000,2025,生涯学習支援論,,社会学部,3年次～4年次,深草,通年　火３(C140),4,社会教育主事課程科目,2025-06-02 00:32:16,2025-06-01 15:32:20
C200095000,2025,宗教社会学,現代社会を宗教文化で読み解く,社会学部,2年次～4年次,深草,後期　金５(C301),2,,2025-06-02 00:32:44,2025-06-01 15:32:44
C202000006,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C239),2,,2025-06-02 00:33:15,2025-06-01 15:33:16
C200097000,2025,子ども社会学,,社会学部,3年次～4年次,深草,前期　火１(C219),2,,2025-06-02 00:33:15,2025-06-01 15:33:16
C202000005,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C238),2,,2025-06-02 00:33:15,2025-06-01 15:33:16
C202000004,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C249),2,,2025-06-02 00:33:15,2025-06-01 15:33:16
C202000001,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C236),2,,2025-06-02 00:33:15,2025-06-01 15:33:16
C202000009,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C242),2,,2025-06-02 00:33:15,2025-06-01 15:33:16
C202000002,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C237),2,,2025-06-02 00:33:16,2025-06-01 15:33:16
C202000013,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C252),2,,2025-06-02 00:33:18,2025-06-01 15:33:24
C202000014,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C253),2,,2025-06-02 00:34:03,2025-06-01 15:34:03
C202000015,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C254),2,,2025-06-02 00:34:04,2025-06-01 15:34:10
C202000016,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C255),2,,2025-06-02 00:34:04,2025-06-01 15:34:10
C202000023,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C247),2,,2025-06-02 00:34:10,2025-06-01 15:34:14
C202000017,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C256),2,,2025-06-02 00:34:11,2025-06-01 15:34:14
C202000020,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C246),2,,2025-06-02 00:34:11,2025-06-01 15:34:14
C202000018,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C244),2,,2025-06-02 00:34:12,2025-06-01 15:34:14
C202000022,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C258),2,,2025-06-02 00:34:11,2025-06-01 15:34:14
C202000025,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木１(C249),2,,2025-06-02 00:34:48,2025-06-01 15:34:49
C203000002,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C351),2,,2025-06-02 00:34:59,2025-06-01 15:35:01
C202000027,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C260),2,,2025-06-02 00:34:59,2025-06-01 15:35:01
C202000026,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C259),2,,2025-06-02 00:34:59,2025-06-01 15:35:01
C202000028,2025,基礎ゼミナールＡ,「大学での学び」を学ぶ,社会学部,1年次～4年次,深草,前期　木２(C261),2,,2025-06-02 00:34:59,2025-06-01 15:35:01
C203000001,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C350),2,,2025-06-02 00:34:59,2025-06-01 15:35:01
C203000004,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C363),2,,2025-06-02 00:35:03,2025-06-01 15:35:08
C203000003,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C362),2,,2025-06-02 00:35:03,2025-06-01 15:35:08
C203000006,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C353),2,,2025-06-02 00:35:31,2025-06-01 15:35:31
C203000008,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C355),2,,2025-06-02 00:35:57,2025-06-01 15:35:58
C203000007,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木１(C354),2,,2025-06-02 00:35:56,2025-06-01 15:35:58
C203000011,2025,基礎ゼミナールＢ,「大学での学び」を深める,社会学部,1年次～4年次,深草,後期　木２(C364),2,,2025-06-02 00:35:57,2025-06-01 15:35:58
