ファイル名,科目名,科目コード,開講年度,対象学部,エラータイプ,エラー詳細,正規化後学部名,処理日時
Y003012010.json,計算機実習Ⅱ,Y003012010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.024586
Y003012010.json,計算機実習Ⅱ,Y003012010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.024604
Y003013010.json,理数基礎Ⅱ・演習,Y003013010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.026042
Y003013010.json,理数基礎Ⅱ・演習,Y003013010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.026060
Y003014010.json,線形代数学Ⅱ・演習,Y003014010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.027631
Y003014010.json,線形代数学Ⅱ・演習,Y003014010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.027647
Y003015010.json,プログラミング法Ⅰ・演習,Y003015010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.029451
Y003015010.json,プログラミング法Ⅰ・演習,Y003015010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.029466
Y003016010.json,計算機システム基礎,Y003016010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.030978
Y003016010.json,計算機システム基礎,Y003016010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.030996
Y003017010.json,ベクトル解析Ⅰ・演習,Y003017010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.032522
Y003017010.json,ベクトル解析Ⅰ・演習,Y003017010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.032539
Y003018010.json,確率および統計・演習,Y003018010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.035047
Y003018010.json,確率および統計・演習,Y003018010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.035070
Y003018010.json,確率および統計・演習,Y003018010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.035079
Y003018010.json,確率および統計・演習,Y003018010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.035086
Y003018010.json,確率および統計・演習,Y003018010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.035094
Y003018010.json,確率および統計・演習,Y003018010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.035101
Y003018010.json,確率および統計・演習,Y003018010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.035109
Y003018010.json,確率および統計・演習,Y003018010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.035115
Y003019010.json,物理・演習,Y003019010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.036698
Y003019010.json,物理・演習,Y003019010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.036715
Y003020010.json,プログラミング法Ⅱ・演習,Y003020010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.038172
Y003020010.json,プログラミング法Ⅱ・演習,Y003020010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.038190
Y003021010.json,ディジタル論理,Y003021010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.039732
Y003021010.json,ディジタル論理,Y003021010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.039749
Y003022010.json,電子情報通信実験Ⅰ,Y003022010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.041370
Y003022010.json,電子情報通信実験Ⅰ,Y003022010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.041387
Y003022020.json,電子情報通信実験Ⅰ,Y003022020,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.042976
Y003022020.json,電子情報通信実験Ⅰ,Y003022020,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.042994
Y003023010.json,電気回路応用・演習,Y003023010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.044426
Y003023010.json,電気回路応用・演習,Y003023010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.044443
Y003024010.json,電磁気学基礎・演習,Y003024010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.046195
Y003024010.json,電磁気学基礎・演習,Y003024010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.046211
Y003025010.json,アルゴリズムとデータ構造Ⅰ・演習,Y003025010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.047718
Y003025010.json,アルゴリズムとデータ構造Ⅰ・演習,Y003025010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.047745
Y003025010.json,アルゴリズムとデータ構造Ⅰ・演習,Y003025010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.047756
Y003025010.json,アルゴリズムとデータ構造Ⅰ・演習,Y003025010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.047764
Y003025010.json,アルゴリズムとデータ構造Ⅰ・演習,Y003025010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.047776
Y003025010.json,アルゴリズムとデータ構造Ⅰ・演習,Y003025010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.047783
Y003025010.json,アルゴリズムとデータ構造Ⅰ・演習,Y003025010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.047790
Y003025010.json,アルゴリズムとデータ構造Ⅰ・演習,Y003025010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.047797
Y003026010.json,ベクトル解析Ⅱ・演習,Y003026010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.049636
Y003026010.json,ベクトル解析Ⅱ・演習,Y003026010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.049656
Y003027010.json,フーリエ解析,Y003027010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.051264
Y003027010.json,フーリエ解析,Y003027010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.051282
Y003028010.json,電子回路応用・演習,Y003028010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.053038
Y003028010.json,電子回路応用・演習,Y003028010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.053056
Y003029010.json,電磁気学応用・演習,Y003029010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.054601
Y003029010.json,電磁気学応用・演習,Y003029010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.054621
Y003030010.json,通信工学基礎,Y003030010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.056143
Y003030010.json,通信工学基礎,Y003030010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.056161
Y003031010.json,アルゴリズムとデータ構造Ⅱ・演習,Y003031010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.057551
Y003031010.json,アルゴリズムとデータ構造Ⅱ・演習,Y003031010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.057569
Y003031010.json,アルゴリズムとデータ構造Ⅱ・演習,Y003031010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.057577
Y003031010.json,アルゴリズムとデータ構造Ⅱ・演習,Y003031010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.057585
Y003031010.json,アルゴリズムとデータ構造Ⅱ・演習,Y003031010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.057592
Y003031010.json,アルゴリズムとデータ構造Ⅱ・演習,Y003031010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.057599
Y003031010.json,アルゴリズムとデータ構造Ⅱ・演習,Y003031010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.057606
Y003031010.json,アルゴリズムとデータ構造Ⅱ・演習,Y003031010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.057613
Y003032010.json,微分方程式とフーリエ変換,Y003032010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.059029
Y003032010.json,微分方程式とフーリエ変換,Y003032010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.059044
Y003033010.json,電子情報通信実験Ⅱ,Y003033010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.061149
Y003033010.json,電子情報通信実験Ⅱ,Y003033010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.061171
Y003033020.json,電子情報通信実験Ⅱ,Y003033020,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.063602
Y003033020.json,電子情報通信実験Ⅱ,Y003033020,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.063620
Y003034010.json,特別講義,Y003034010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.065686
Y003034010.json,特別講義,Y003034010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.065705
Y003035010.json,電子物性,Y003035010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.067499
Y003035010.json,電子物性,Y003035010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.067519
Y003035010.json,電子物性,Y003035010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.067529
Y003035010.json,電子物性,Y003035010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.067537
Y003035010.json,電子物性,Y003035010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.067545
Y003035010.json,電子物性,Y003035010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.067552
Y003035010.json,電子物性,Y003035010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.067560
Y003035010.json,電子物性,Y003035010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.067567
Y003036010.json,半導体デバイス工学,Y003036010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.069149
Y003036010.json,半導体デバイス工学,Y003036010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.069167
Y003036010.json,半導体デバイス工学,Y003036010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.069181
Y003036010.json,半導体デバイス工学,Y003036010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.069188
Y003036010.json,半導体デバイス工学,Y003036010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.069196
Y003036010.json,半導体デバイス工学,Y003036010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.069203
Y003036010.json,半導体デバイス工学,Y003036010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.069210
Y003036010.json,半導体デバイス工学,Y003036010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.069216
Y003037010.json,統計的機械学習,Y003037010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.070831
Y003037010.json,統計的機械学習,Y003037010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.070851
Y003037010.json,統計的機械学習,Y003037010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.070860
Y003037010.json,統計的機械学習,Y003037010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.070868
Y003037010.json,統計的機械学習,Y003037010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.070875
Y003037010.json,統計的機械学習,Y003037010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.070882
Y003037010.json,統計的機械学習,Y003037010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.070889
Y003037010.json,統計的機械学習,Y003037010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.070896
Y003038010.json,認知科学,Y003038010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.072551
Y003038010.json,認知科学,Y003038010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.072569
Y003038010.json,認知科学,Y003038010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.072577
Y003038010.json,認知科学,Y003038010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.072584
Y003038010.json,認知科学,Y003038010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.072592
Y003038010.json,認知科学,Y003038010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.072604
Y003038010.json,認知科学,Y003038010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.072611
Y003038010.json,認知科学,Y003038010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.072618
Y003039010.json,光デバイス,Y003039010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.074171
Y003039010.json,光デバイス,Y003039010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.074188
Y003039010.json,光デバイス,Y003039010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.074197
Y003039010.json,光デバイス,Y003039010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.074204
Y003039010.json,光デバイス,Y003039010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.074212
Y003039010.json,光デバイス,Y003039010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.074220
Y003039010.json,光デバイス,Y003039010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.074226
Y003039010.json,光デバイス,Y003039010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.074237
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.075694
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.075711
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.075720
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.075727
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.075735
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.075742
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.075748
Y003040010.json,ナノエレクトロニクス工学,Y003040010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.075755
Y003041010.json,高周波電子回路,Y003041010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.077233
Y003041010.json,高周波電子回路,Y003041010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.077252
Y003041010.json,高周波電子回路,Y003041010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.077260
Y003041010.json,高周波電子回路,Y003041010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.077267
Y003041010.json,高周波電子回路,Y003041010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.077276
Y003041010.json,高周波電子回路,Y003041010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.077283
Y003041010.json,高周波電子回路,Y003041010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.077290
Y003041010.json,高周波電子回路,Y003041010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.077297
Y003042010.json,伝送線路,Y003042010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.080129
Y003042010.json,伝送線路,Y003042010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.080285
Y003042010.json,伝送線路,Y003042010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.080301
Y003042010.json,伝送線路,Y003042010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.080312
Y003042010.json,伝送線路,Y003042010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.080324
Y003042010.json,伝送線路,Y003042010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.080334
Y003042010.json,伝送線路,Y003042010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.080358
Y003042010.json,伝送線路,Y003042010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.080373
Y003043010.json,組込みシステム,Y003043010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.082639
Y003043010.json,組込みシステム,Y003043010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.082658
Y003043010.json,組込みシステム,Y003043010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:23:21.082667
Y003043010.json,組込みシステム,Y003043010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:23:21.082675
Y003043010.json,組込みシステム,Y003043010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:23:21.082687
Y003043010.json,組込みシステム,Y003043010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:23:21.082694
Y003043010.json,組込みシステム,Y003043010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:23:21.082701
Y003043010.json,組込みシステム,Y003043010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:23:21.082708
Y003044010.json,群知能,Y003044010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:23:21.084289
Y003044010.json,群知能,Y003044010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:23:21.084307
