ファイル名,科目名,科目コード,開講年度,対象学部,エラータイプ,エラー詳細,正規化後学部名,処理日時
Y004079010.json,伝熱工学Ⅰ,Y004079010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.765810
Y004079010.json,伝熱工学Ⅰ,Y004079010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.765817
Y004079010.json,伝熱工学Ⅰ,Y004079010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.765823
Y004079010.json,伝熱工学Ⅰ,Y004079010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.765830
Y004079010.json,伝熱工学Ⅰ,Y004079010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.765837
Y004079010.json,伝熱工学Ⅰ,Y004079010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.765843
Y004080010.json,システム工学Ⅰ,Y004080010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.767097
Y004080010.json,システム工学Ⅰ,Y004080010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.767117
Y004081010.json,ロボット工学Ⅰ,Y004081010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.768382
Y004081010.json,ロボット工学Ⅰ,Y004081010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.768399
Y004081010.json,ロボット工学Ⅰ,Y004081010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.768408
Y004081010.json,ロボット工学Ⅰ,Y004081010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.768415
Y004081010.json,ロボット工学Ⅰ,Y004081010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.768422
Y004081010.json,ロボット工学Ⅰ,Y004081010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.768429
Y004081010.json,ロボット工学Ⅰ,Y004081010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.768439
Y004081010.json,ロボット工学Ⅰ,Y004081010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.768446
Y004082010.json,熱・流体演習,Y004082010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.769761
Y004082010.json,熱・流体演習,Y004082010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.769779
Y004083010.json,解析力学,Y004083010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.771031
Y004083010.json,解析力学,Y004083010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.771049
Y004083010.json,解析力学,Y004083010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.771058
Y004083010.json,解析力学,Y004083010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.771065
Y004083010.json,解析力学,Y004083010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.771072
Y004083010.json,解析力学,Y004083010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.771080
Y004083010.json,解析力学,Y004083010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.771086
Y004083010.json,解析力学,Y004083010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.771093
Y004084010.json,材料強度学Ⅱ,Y004084010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.772672
Y004084010.json,材料強度学Ⅱ,Y004084010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.772693
Y004084010.json,材料強度学Ⅱ,Y004084010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.772702
Y004084010.json,材料強度学Ⅱ,Y004084010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.772710
Y004084010.json,材料強度学Ⅱ,Y004084010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.772718
Y004084010.json,材料強度学Ⅱ,Y004084010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.772725
Y004084010.json,材料強度学Ⅱ,Y004084010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.772731
Y004084010.json,材料強度学Ⅱ,Y004084010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.772738
Y004085010.json,伝熱工学Ⅱ,Y004085010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.774508
Y004085010.json,伝熱工学Ⅱ,Y004085010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.774527
Y004085010.json,伝熱工学Ⅱ,Y004085010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.774535
Y004085010.json,伝熱工学Ⅱ,Y004085010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.774542
Y004085010.json,伝熱工学Ⅱ,Y004085010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.774550
Y004085010.json,伝熱工学Ⅱ,Y004085010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.774556
Y004085010.json,伝熱工学Ⅱ,Y004085010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.774563
Y004085010.json,伝熱工学Ⅱ,Y004085010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.774570
Y004086010.json,システム工学Ⅱ,Y004086010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.775902
Y004086010.json,システム工学Ⅱ,Y004086010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.775919
Y004087010.json,ロボット工学Ⅱ,Y004087010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.777199
Y004087010.json,ロボット工学Ⅱ,Y004087010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.777215
Y004087010.json,ロボット工学Ⅱ,Y004087010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.777223
Y004087010.json,ロボット工学Ⅱ,Y004087010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.777230
Y004087010.json,ロボット工学Ⅱ,Y004087010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.777281
Y004087010.json,ロボット工学Ⅱ,Y004087010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:28:24.777290
Y004087010.json,ロボット工学Ⅱ,Y004087010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:28:24.777298
Y004087010.json,ロボット工学Ⅱ,Y004087010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:28:24.777305
Y004088010.json,設計製図,Y004088010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.778598
Y004088010.json,設計製図,Y004088010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.778615
Y004089020.json,セミナー,Y004089020,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.779906
Y004089020.json,セミナー,Y004089020,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.779923
Y004089030.json,セミナー,Y004089030,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.781162
Y004089030.json,セミナー,Y004089030,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.781179
Y004089040.json,セミナー,Y004089040,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.782485
Y004089040.json,セミナー,Y004089040,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.782502
Y004089050.json,セミナー,Y004089050,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.783778
Y004089050.json,セミナー,Y004089050,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.783795
Y004089060.json,セミナー,Y004089060,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.785034
Y004089060.json,セミナー,Y004089060,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.785051
Y004089070.json,セミナー,Y004089070,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.786395
Y004089070.json,セミナー,Y004089070,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.786411
Y004089080.json,セミナー,Y004089080,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.788101
Y004089080.json,セミナー,Y004089080,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.788122
Y004089090.json,セミナー,Y004089090,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.789814
Y004089090.json,セミナー,Y004089090,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.789832
Y004089100.json,セミナー,Y004089100,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.791495
Y004089100.json,セミナー,Y004089100,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.791513
Y004089110.json,セミナー,Y004089110,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.793182
Y004089110.json,セミナー,Y004089110,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.793202
Y004089120.json,セミナー,Y004089120,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.794505
Y004089120.json,セミナー,Y004089120,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.794524
Y004089130.json,セミナー,Y004089130,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.795838
Y004089130.json,セミナー,Y004089130,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.795857
Y004089140.json,セミナー,Y004089140,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.797185
Y004089140.json,セミナー,Y004089140,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.797203
Y004090010.json,科学技術英語,Y004090010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.798529
Y004090010.json,科学技術英語,Y004090010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.798549
Y004090260.json,科学技術英語,Y004090260,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.799766
Y004090260.json,科学技術英語,Y004090260,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.799784
Y004090270.json,科学技術英語,Y004090270,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.801151
Y004090270.json,科学技術英語,Y004090270,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.801222
Y004090290.json,科学技術英語,Y004090290,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.802615
Y004090290.json,科学技術英語,Y004090290,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.802633
Y004090300.json,科学技術英語,Y004090300,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.805830
Y004090300.json,科学技術英語,Y004090300,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.805851
Y004090310.json,科学技術英語,Y004090310,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.807346
Y004090310.json,科学技術英語,Y004090310,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.807365
Y004090320.json,科学技術英語,Y004090320,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.808871
Y004090320.json,科学技術英語,Y004090320,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.808890
Y004090330.json,科学技術英語,Y004090330,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.810208
Y004090330.json,科学技術英語,Y004090330,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.810226
Y004090340.json,科学技術英語,Y004090340,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.811494
Y004090340.json,科学技術英語,Y004090340,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.811512
Y004090350.json,科学技術英語,Y004090350,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.812832
Y004090350.json,科学技術英語,Y004090350,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.812849
Y004090360.json,科学技術英語,Y004090360,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.814120
Y004090360.json,科学技術英語,Y004090360,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.814138
Y004090370.json,科学技術英語,Y004090370,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.815427
Y004090370.json,科学技術英語,Y004090370,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.815444
Y004090380.json,科学技術英語,Y004090380,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.816780
Y004090380.json,科学技術英語,Y004090380,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.816799
Y004091110.json,特別研究,Y004091110,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.818221
Y004091110.json,特別研究,Y004091110,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.818240
Y004091260.json,特別研究,Y004091260,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.827040
Y004091260.json,特別研究,Y004091260,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.827062
Y004091300.json,特別研究,Y004091300,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.828843
Y004091300.json,特別研究,Y004091300,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.828862
Y004091320.json,特別研究,Y004091320,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.830327
Y004091320.json,特別研究,Y004091320,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.830345
Y004091330.json,特別研究,Y004091330,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.831761
Y004091330.json,特別研究,Y004091330,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.831780
Y004091340.json,特別研究,Y004091340,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.833213
Y004091340.json,特別研究,Y004091340,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.833231
Y004091350.json,特別研究,Y004091350,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.835392
Y004091350.json,特別研究,Y004091350,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.835411
Y004091360.json,特別研究,Y004091360,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.836848
Y004091360.json,特別研究,Y004091360,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.836864
Y004091370.json,特別研究,Y004091370,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.838168
Y004091370.json,特別研究,Y004091370,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.838186
Y004091380.json,特別研究,Y004091380,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.839435
Y004091380.json,特別研究,Y004091380,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.839453
Y004091390.json,特別研究,Y004091390,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.841968
Y004091390.json,特別研究,Y004091390,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.841985
Y004091400.json,特別研究,Y004091400,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.843337
Y004091400.json,特別研究,Y004091400,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.843357
Y004091410.json,特別研究,Y004091410,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.844811
Y004091410.json,特別研究,Y004091410,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.844827
Y004092010.json,微分積分．,Y004092010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.846072
Y004092010.json,微分積分．,Y004092010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.846089
Y004093010.json,基礎力学Ⅰ．,Y004093010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.847360
Y004093010.json,基礎力学Ⅰ．,Y004093010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:28:24.847378
Y005001010.json,化学と社会,Y005001010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:28:24.848885
Y005001010.json,化学と社会,Y005001010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:28:24.848903
Y005001010.json,化学と社会,Y005001010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:28:24.848912
Y005001010.json,化学と社会,Y005001010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:28:24.848920
