ファイル名,科目名,科目コード,開講年度,対象学部,エラータイプ,エラー詳細,正規化後学部名,処理日時
Y004091380.json,特別研究,Y004091380,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.319042
Y004091390.json,特別研究,Y004091390,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.334396
Y004091390.json,特別研究,Y004091390,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.334430
Y004091400.json,特別研究,Y004091400,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.348144
Y004091400.json,特別研究,Y004091400,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.348194
Y004091410.json,特別研究,Y004091410,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.361477
Y004091410.json,特別研究,Y004091410,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.361525
Y004092010.json,微分積分．,Y004092010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.372376
Y004092010.json,微分積分．,Y004092010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.372408
Y004093010.json,基礎力学Ⅰ．,Y004093010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.383717
Y004093010.json,基礎力学Ⅰ．,Y004093010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.383748
Y005001010.json,化学と社会,Y005001010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.393065
Y005001010.json,化学と社会,Y005001010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.393093
Y005001010.json,化学と社会,Y005001010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.393102
Y005001010.json,化学と社会,Y005001010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.393110
Y005001010.json,化学と社会,Y005001010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.393118
Y005001010.json,化学と社会,Y005001010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.393126
Y005001010.json,化学と社会,Y005001010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.393133
Y005001010.json,化学と社会,Y005001010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.393139
Y005002010.json,数学の基礎,Y005002010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.400784
Y005002010.json,数学の基礎,Y005002010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.400810
Y005003010.json,化学の基礎,Y005003010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.408314
Y005003010.json,化学の基礎,Y005003010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.408344
Y005004010.json,プロジェクト演習Ⅰ,Y005004010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.415093
Y005004010.json,プロジェクト演習Ⅰ,Y005004010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.415113
Y005005010.json,資源・エネルギーと環境,Y005005010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.423241
Y005005010.json,資源・エネルギーと環境,Y005005010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.423274
Y005005010.json,資源・エネルギーと環境,Y005005010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.423284
Y005005010.json,資源・エネルギーと環境,Y005005010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.423302
Y005005010.json,資源・エネルギーと環境,Y005005010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.423310
Y005005010.json,資源・エネルギーと環境,Y005005010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.423317
Y005005010.json,資源・エネルギーと環境,Y005005010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.423325
Y005005010.json,資源・エネルギーと環境,Y005005010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.423332
Y005006010.json,物理の基礎,Y005006010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.432294
Y005006010.json,物理の基礎,Y005006010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.432326
Y005007010.json,化学基礎実験,Y005007010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.442167
Y005007010.json,化学基礎実験,Y005007010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.442198
Y005008010.json,物理化学Ⅰ,Y005008010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.453366
Y005008010.json,物理化学Ⅰ,Y005008010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.453397
Y005009010.json,有機化学Ⅰ,Y005009010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.463911
Y005009010.json,有機化学Ⅰ,Y005009010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.463942
Y005010010.json,無機化学Ⅰ,Y005010010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.475467
Y005010010.json,無機化学Ⅰ,Y005010010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.475495
Y005011010.json,物理基礎実験,Y005011010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.482039
Y005011010.json,物理基礎実験,Y005011010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.482062
Y005012010.json,物理化学実験,Y005012010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.493391
Y005012010.json,物理化学実験,Y005012010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.493418
Y005013010.json,機器分析化学実験,Y005013010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.500155
Y005013010.json,機器分析化学実験,Y005013010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.500179
Y005014010.json,物理化学Ⅱ,Y005014010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.509265
Y005014010.json,物理化学Ⅱ,Y005014010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.509289
Y005015010.json,有機化学Ⅱ,Y005015010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.518210
Y005015010.json,有機化学Ⅱ,Y005015010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.518245
Y005016010.json,無機化学Ⅱ,Y005016010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.535117
Y005016010.json,無機化学Ⅱ,Y005016010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.535150
Y005017010.json,化学と安全管理,Y005017010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.558936
Y005017010.json,化学と安全管理,Y005017010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.558986
Y005017010.json,化学と安全管理,Y005017010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.559005
Y005017010.json,化学と安全管理,Y005017010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.559020
Y005017010.json,化学と安全管理,Y005017010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.559035
Y005017010.json,化学と安全管理,Y005017010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.559053
Y005017010.json,化学と安全管理,Y005017010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.559066
Y005017010.json,化学と安全管理,Y005017010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.559078
Y005018010.json,化学と情報処理,Y005018010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.586624
Y005018010.json,化学と情報処理,Y005018010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.586686
Y005019010.json,プロジェクト演習Ⅱ,Y005019010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.597366
Y005019010.json,プロジェクト演習Ⅱ,Y005019010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.597393
Y005020010.json,物理化学Ⅲ,Y005020010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.606753
Y005020010.json,物理化学Ⅲ,Y005020010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.606783
Y005021010.json,化学の英語,Y005021010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.618238
Y005021010.json,化学の英語,Y005021010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.618271
Y005022010.json,化学合成実験,Y005022010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.626928
Y005022010.json,化学合成実験,Y005022010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.626960
Y005023010.json,アドバンスト数学Ⅰ,Y005023010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.635185
Y005023010.json,アドバンスト数学Ⅰ,Y005023010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.635247
Y005024010.json,アドバンスト物理Ⅰ,Y005024010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.642925
Y005024010.json,アドバンスト物理Ⅰ,Y005024010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.642959
Y005025010.json,アドバンスト数学Ⅱ,Y005025010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.652399
Y005025010.json,アドバンスト数学Ⅱ,Y005025010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.652426
Y005026010.json,アドバンスト物理Ⅱ,Y005026010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.658735
Y005026010.json,アドバンスト物理Ⅱ,Y005026010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.658764
Y005027010.json,アドバンスト数学Ⅲ,Y005027010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.666851
Y005027010.json,アドバンスト数学Ⅲ,Y005027010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.666875
Y005028010.json,アドバンスト物理Ⅲ,Y005028010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.675770
Y005028010.json,アドバンスト物理Ⅲ,Y005028010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.675797
Y005029010.json,分析化学,Y005029010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.682799
Y005029010.json,分析化学,Y005029010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.682825
Y005029010.json,分析化学,Y005029010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.682835
Y005029010.json,分析化学,Y005029010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.682842
Y005029010.json,分析化学,Y005029010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.682850
Y005029010.json,分析化学,Y005029010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.682857
Y005029010.json,分析化学,Y005029010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.682864
Y005029010.json,分析化学,Y005029010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.682871
Y005030010.json,量子材料科学Ⅰ,Y005030010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.689904
Y005030010.json,量子材料科学Ⅰ,Y005030010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.689933
Y005030010.json,量子材料科学Ⅰ,Y005030010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.689942
Y005030010.json,量子材料科学Ⅰ,Y005030010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.689951
Y005030010.json,量子材料科学Ⅰ,Y005030010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.689958
Y005030010.json,量子材料科学Ⅰ,Y005030010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.689966
Y005030010.json,量子材料科学Ⅰ,Y005030010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.689981
Y005030010.json,量子材料科学Ⅰ,Y005030010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.689990
Y005031010.json,電気化学Ⅰ,Y005031010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.696237
Y005031010.json,電気化学Ⅰ,Y005031010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.696258
Y005031010.json,電気化学Ⅰ,Y005031010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.696268
Y005031010.json,電気化学Ⅰ,Y005031010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.696276
Y005031010.json,電気化学Ⅰ,Y005031010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.696284
Y005031010.json,電気化学Ⅰ,Y005031010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.696291
Y005031010.json,電気化学Ⅰ,Y005031010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.696298
Y005031010.json,電気化学Ⅰ,Y005031010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.696305
Y005032010.json,生化学Ⅰ,Y005032010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.703177
Y005032010.json,生化学Ⅰ,Y005032010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.703203
Y005032010.json,生化学Ⅰ,Y005032010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.703212
Y005032010.json,生化学Ⅰ,Y005032010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.703221
Y005032010.json,生化学Ⅰ,Y005032010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.703229
Y005032010.json,生化学Ⅰ,Y005032010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.703237
Y005032010.json,生化学Ⅰ,Y005032010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.703244
Y005032010.json,生化学Ⅰ,Y005032010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.703252
Y005033010.json,結晶学入門Ⅰ,Y005033010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.710649
Y005033010.json,結晶学入門Ⅰ,Y005033010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.710674
Y005033010.json,結晶学入門Ⅰ,Y005033010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.710684
Y005033010.json,結晶学入門Ⅰ,Y005033010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.710692
Y005033010.json,結晶学入門Ⅰ,Y005033010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.710701
Y005033010.json,結晶学入門Ⅰ,Y005033010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.710708
Y005033010.json,結晶学入門Ⅰ,Y005033010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.710716
Y005033010.json,結晶学入門Ⅰ,Y005033010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.710723
Y005034010.json,高分子化学Ⅰ,Y005034010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.716363
Y005034010.json,高分子化学Ⅰ,Y005034010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.716391
Y005034010.json,高分子化学Ⅰ,Y005034010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.716406
Y005034010.json,高分子化学Ⅰ,Y005034010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.716420
Y005034010.json,高分子化学Ⅰ,Y005034010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.716462
Y005034010.json,高分子化学Ⅰ,Y005034010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.716475
Y005034010.json,高分子化学Ⅰ,Y005034010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.716487
Y005034010.json,高分子化学Ⅰ,Y005034010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.716499
Y005035010.json,アドバンスト機器分析化学Ⅰ,Y005035010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.737545
Y005035010.json,アドバンスト機器分析化学Ⅰ,Y005035010,2025,数理・情報科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 数理·情報科学課程,数理·情報科学課程,2025-07-01T17:20:14.737583
Y005035010.json,アドバンスト機器分析化学Ⅰ,Y005035010,2025,知能情報メディア課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 知能情報メディア課程,知能情報メディア課程,2025-07-01T17:20:14.737597
Y005035010.json,アドバンスト機器分析化学Ⅰ,Y005035010,2025,電子情報通信課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 電子情報通信課程,電子情報通信課程,2025-07-01T17:20:14.737609
Y005035010.json,アドバンスト機器分析化学Ⅰ,Y005035010,2025,機械工学・ロボティクス課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 機械工学·ロボティクス課程,機械工学·ロボティクス課程,2025-07-01T17:20:14.737620
Y005035010.json,アドバンスト機器分析化学Ⅰ,Y005035010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.737639
Y005035010.json,アドバンスト機器分析化学Ⅰ,Y005035010,2025,環境生態工学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境生態工学課程,環境生態工学課程,2025-07-01T17:20:14.737649
Y005035010.json,アドバンスト機器分析化学Ⅰ,Y005035010,2025,環境科学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 環境科学課程,環境科学課程,2025-07-01T17:20:14.737660
Y005036010.json,アドバンスト数学Ⅳ,Y005036010,2025,先端理工学部,FACULTY_NOT_FOUND,学部・課程が見つかりません: 先端理工学部,先端理工学部,2025-07-01T17:20:14.748350
Y005036010.json,アドバンスト数学Ⅳ,Y005036010,2025,応用化学課程,FACULTY_NOT_FOUND,学部・課程が見つかりません: 応用化学課程,応用化学課程,2025-07-01T17:20:14.748379
